artist,title,play_count,mbid
Dover,Do Ya - 2007 Remastered Version,53,
Freddie Gibbs,Scottie Beam,53,
Free Nationals,Time,53,
Kanye West,Addiction,53,144c46d5-34bc-478c-a2b2-be076f4f103c
Lorde,Sober,53,bbe73934-1da8-4f2c-a3fd-629c5a503c17
Magdalena Bay,Killing Time,53,b2fc55d4-30ce-416d-a03b-0d8892584663
Marlon Funaki,Day Dreaming,53,
Men I Trust,Husk,53,
Noname,Bye Bye Baby,53,ae117e39-6f1e-41bf-a161-c140f12c229f
Noname,Casket Pretty,53,44e67aae-c46e-4125-8b95-6b320d1d87a4
Nourished by Time,Jojo,53,
Rina Sawayama,Love Me 4 Me,53,dd720082-e968-41cd-a9bf-563215d69014
Saba,Burnout (feat. Eryn Allen Kane),53,
ScHoolboy Q,Collard Greens,53,006582e3-eb07-4076-81f1-02f3d1736855
The Weeknd,I Heard You’re Married (feat. Lil Wayne),53,
They Are Gutting a Body of Water,HERPIM,53,251b8efe-92d5-4c20-bade-33e0a0c2a5e0
They Are Gutting a Body of Water,SOUR DIESEL,53,282f91b0-f977-409e-8f10-560230f8856f
"Tyler, The Creator",RUNNING OUT OF TIME,53,2749000d-cbaa-475d-ba75-6f1c0d792798
Waxahatchee,Can’t Do Much,53,
21 Savage,Ghostface Killers,52,
Bad Bunny,DtMF,52,ee4a720e-f32d-4778-b024-f6e755891b0f
Blood Orange,Hands Up,52,34409d18-1f17-4fd8-8694-298b8c624ecc
Cameron Winter,Nausicaä (Love Will Be Revealed),52,037fa341-ec24-4e01-8178-41474505c821
Caroline Rose,Someone New,52,02f4382a-4e35-44c2-871d-5b58765c3077
Cordae,RNP (feat. Anderson .Paak),52,
Cryogeyser,Leach,52,159ed930-2f98-4736-8983-26b96d01bf43
Dave,Verdansk,52,6e55e0df-2a20-44ed-94ae-3864c76571ac
Fazerdaze,Jennifer,52,006b387c-a037-4dad-9cdd-baa503a20422
Fazerdaze,Shoulders,52,9c361426-5c35-48fb-85f2-38a804286d6b
Frank Ocean,Dust,52,965cab99-7c71-39fa-bf39-6cf86b0d2c6e
Frank Ocean,There Will Be Tears,52,2ba20c09-f066-34ea-9348-5350e802dd46
Frank Sativa,Tangerine,52,
KAYTRAMINÉ,Rebuke,52,f044f796-22cc-442c-955b-513ead5b8a9d
KAYTRANADA,Got It Good,52,
Kendrick Lamar,Not Like Us,52,5a1f1b44-4aad-415c-9076-986050462f72
Lil Wayne,Mona Lisa (feat. Kendrick Lamar),52,
Lorde,Homemade Dynamite,52,f31c3968-875c-4669-bc66-6c87495fdbee
Lorde,Liability (Reprise),52,2c236ecd-9ef3-4fb2-94c2-f26fd31e6034
Luna Li,Golden Hour,52,ed17a1e5-37b5-4948-9d7e-1a0271ff32c6
Men I Trust,Ring of Past,52,81e47daf-bb15-4bcb-9e4a-e416b94738cc
Milton Nascimento,Cravo e canela,52,2ac3fa34-18a0-3764-8b55-5058d71c2969
Mitski,Old Friend,52,019ac5ca-52d6-47c0-afe4-6f27829f20c2
Não Ao Futebol Moderno,Intruso,52,
Noname,Rainforest,52,19446d3d-ef0f-4f22-886e-5772446e8a4c
Rahill,Gone Astray,52,da198ef5-a2e0-4fd8-998c-7198c8d27a1d
Rahill,Libra Sun,52,15f9136f-1673-448c-a974-1b6c0c58ddf6
Rahill,Rise so I Rose,52,f72bb926-5206-4db2-833c-118a3d28960d
Super Cassette,"Be Gay, Do Drugs, Hail Satan",52,
"Tyler, The Creator",CORSO,52,94c42ded-fc2d-4e04-90b8-ecca0f16a8b0
Unknown Mortal Orchestra,The Garden,52,f3d08db1-8b66-4c2e-a5ad-96380ff6f70a
Victoryland,No Cameras,52,146d1ab9-8139-4613-9783-62d3e60c44b2
21 Savage,out for the night - part 2,51,
A Tribe Called Quest,Scenario,51,7b4359a1-0978-3d04-baf4-08f4b439c031
A Tribe Called Quest,The Donald,51,6276b955-2c7d-49c9-9271-8679ff223bfe
Alan Palomo,Is There Nightlife After Death?,51,79a9a3aa-7d19-4ca3-9cd6-fde7440eca40
Alex the Astronaut,Already Home,51,
Angie McMahon,Reckless - triple j Like A Version,51,
Fazerdaze,Half-Figured,51,4ebef9a6-c65f-4da9-a7c7-2b4f3270295a
Fazerdaze,Take It Slow,51,9565b043-6163-4e67-8176-992eafe1254d
Fiona Apple,Cosmonauts,51,50c4e2de-00b3-4de9-8510-1b5a4fa74c2a
Flying Lotus,The Climb,51,012edd2f-5894-4026-80e4-35a257b9730f
Jalen Ngonda,If You Don't Want My Love,51,ba471859-2699-409d-a39c-c2e4f3e86aa7
Jelani Aryeh,I'm in Love,51,475c10aa-255a-46e3-9dbc-f1a0d2f48871
junodream,Kitchen Sink Drama,51,
kinda alright,i did a lot of really bad things in a past life so i was s.l.i.m.e.d.,51,
Lianne La Havas,Please Don't Make Me Cry,51,129895c3-8386-470f-8571-1258a1e6d47e
Lianne La Havas,Seven Times,51,58125040-f9db-494d-9266-748e965fb54c
Magdalena Bay,She Looked Like Me!,51,70487029-1d32-4b7a-ba2a-acfe2462f312
Michael Jackson,P.Y.T. (Pretty Young Thing),51,7e82e767-94a3-4b72-8d79-4623aa4ac584
Molly Lewis,Miracle Fruit,51,
Natalie Wilson,Something To You,51,
Nilüfer Yanya,In Your Head,51,067ff5d7-3d09-4f93-afba-1588f6b0c5be
Nilüfer Yanya,Mutations,51,eab69cf9-4cca-4ffb-b394-198275b2cd77
Nourished by Time,It's Time,51,5b17dc7d-80f6-4c18-a405-85ef710c968d
NxWorries,Daydreaming,51,2fd83438-f522-4709-868a-3aebee262fef
Porridge Radio,God of Everything Else,51,9a2e04c2-5207-4f0a-b158-cd9ce3a6dd9f
Princess Nokia,The Conclusion,51,a90f511b-0417-4b28-a4eb-ed71dab56bbb
Rahill,Nazila,51,b0556eb7-71ba-4261-b1f8-bf723ca77d53
Rodríguez,Sugar Man,51,
Tanukichan,Enough,51,2b5673a0-08d9-4110-a323-5e0561e89201
Telenova,Hung Up - triple j Like a Version,51,
The Japanese House,:),51,30933343-6612-4b06-a3a7-e1cbf4929171
The Marías,To Say Hello,51,340f5067-2911-4106-989e-09d5b87552fc
The Weeknd,Heaven Or Las Vegas - Original,51,
The Weeknd,Snowchild,51,db889b29-cfbf-4d72-8d29-f09e33a85b76
Twin Shadow,Alemania,51,5167e843-b134-4ee9-a66f-bba439516685
"Tyler, The Creator",NEW MAGIC WAND,51,5443c746-0658-4f81-88b3-23884edfb726
Wild Pink,Air Drumming Fix You,51,38431e15-7846-4f62-8b65-c4c556fe0345
1000 Beasts,Cherry Delight,50,
Bakar,Alive!,50,309dd5e5-4547-4b50-baec-5c4dd1266368
Cordae,Nightmares Are Real (feat. Pusha T),50,
Dave,In The Fire,50,8363d64c-5220-45e9-9b15-44442c77ecd4
David Bowie,Suffragette City - 2012 Remaster,50,b8a87087-d11f-40b7-92ed-f0eee422ccf6
Dua Lipa,Physical,50,19ddd84f-0353-4d6e-99a1-f00c0aa22cd1
Fazerdaze,Flood Into,50,5a555f0f-d934-4e4e-a729-ec77da55198c
Fazerdaze,Motorway,50,f8d6cccc-4fe6-447c-aaf5-a5c19ba3a2bc
Francis and the Lights,You Still Take Me To The Light,50,91abbdfb-eb59-4cde-9c1b-bcf2d9641d5a
Fruit Bats,A Lingering Love,50,da5d1720-64c3-4ab0-9bb7-6150024e62e8
Haley Heynderickx,Song for Alicia,50,
Joey Bada$$,Survival Tactics Feat. Capital STEEZ (Prod. By Vin Skully),50,
King Geedorah,Next Levels,50,11bb3222-4676-31ca-8227-99ebbf922049
Lianne La Havas,Sour Flower,50,07cc0f8f-a98a-4dd7-b82a-335c6dee8444
Lorde,Writer in the Dark,50,89f19357-f1a3-40cc-9594-d4978da23847
Mac Miller,Planet God Damn (feat. Njomza),50,
Mitch Murder,Sniper Rouge,50,
Mitski,Liquid Smooth,50,22d3cb21-f716-4682-9b01-93dd94153417
Nilüfer Yanya,The Unordained,50,199fa131-055f-4fe6-88e6-21431a581177
O & the Mo,Make Way For The Sun,50,
Panchiko,Sodium Chloride,50,0d8e54c3-11c1-462a-b95e-1c4938af297b
Reason,Better Dayz,50,b0bc0850-cb7a-4766-82c9-fa163a8b5484
Run the Jewels,A Christmas F*****g Miracle,50,
ScHoolboy Q,Groovy Tony / Eddie Kane,50,
Shaboozey,A Bar Song (Tipsy),50,1108d460-6705-4eaf-8a4e-b1d86dde5c85
Snail Mail,Forever (Sailing),50,069019c7-ca28-4e53-af5d-89d63b9c5429
The Shins,Sleeping Lessons,50,06d31962-412d-412e-b458-d087135e84a9
Travi$ Scott,Grey,50,1f3fa588-a22a-4e57-8932-5b3c9dc2cc7b
tricot,potage,50,15d360ac-5b37-4f0b-bcfe-0f064dcb512a
twen,HaHaHome,50,73fc37c8-f3bb-4892-a718-b7260c1e814a
"Tyler, The Creator","GONE, GONE / THANK YOU",50,0466193a-074b-4938-a7c1-bd507c67fcd6
"Tyler, The Creator",PUPPET,50,0473c122-fd1b-4048-bbb9-64b15fd04366
Young Thug,The London (feat. J. Cole & Travis Scott),50,
Bruno Mars,Leave the Door Open,49,c20d3498-e8bd-4f3b-a9d1-8ab3fe6120a0
Chief Keef,Love Sosa,49,d91dc211-dc05-327a-ba10-13c215036150
Denzel Curry,So.Incredible.pkg - Robert Glasper Version,49,
Fazerdaze,So Easy,49,
Habibi,Bad News,49,033e2afa-15ce-444b-827c-bf1e5f26d220
Ichiko Aoba,Sagu Palm's Song,49,66837d4f-95b9-4a54-b358-dda9c9b8007e
Isaiah Rashad,4r Da Squaw,49,a73d908c-1a95-490e-8d92-4333f3b5cf65
Japanese Breakfast,Picture Window,49,47046a04-70ba-4749-a902-49d0c3877c79
Jeff Buckley,Forget Her,49,4149cd6f-64e8-48b6-bbc5-79e34cfabb87
Jungle,Back on 74,49,9b742809-0ea8-4a53-a4fe-c2b38ee2cffa
Kaleidoscópio,Tem Que Valer,49,f27b3df2-84cf-439a-a237-922886707336
Kanye West,All Day,49,48beda4c-2a06-4286-ae48-f65267f81d97
Kendrick Lamar,ELEMENT.,49,65a1358a-c9df-4b61-9f28-6bb595c4c7b5
Lianne La Havas,Courage,49,0c3b3b8b-954b-4be5-a83d-fbc60d86ab3d
Lianne La Havas,Out Of Your Mind - Interlude,49,
Lorde,Sober II (Melodrama),49,07d8df5f-438e-4d3f-ab04-8efc12d158b8
luha,Do you really understand,49,
Mando Fenn,Love / Rain in the Street,49,
Miki Matsubara,Mayonaka no Door / Stay With Me,49,45e9f861-f893-42bc-a6fc-6254ad31a277
Mitski,A Pearl,49,033937e1-62cf-4406-802c-41b03c33855c
Mitski,Geyser,49,0ea7f0f6-16b0-4f26-84b1-7a48cf3acd08
Molly Payton,"You're On Your Own This Time, Again",49,
Não Ao Futebol Moderno,Carro Chefe,49,
Queen,Under Pressure - Remastered 2011,49,
Rook Monroe,I Did Drugs For You,49,
Sandro Perri,Wrong About The Rain,49,49c2e0a3-9f3f-441b-8d5d-5636526b2f66
Saya Gray,SHELL ( OF A MAN ),49,96c0136a-f730-43c3-b842-9c9f877b45b7
Synthia,You & I,49,bba33b11-6b95-4dd2-b812-3dd3b8682f94
SZA,30 For 30 (with Kendrick Lamar),49,
The Japanese House,You Seemed so Happy,49,0c6747f0-3816-459a-8288-deed19ea83e0
The Sewing Club,Sport Mode,49,
TTSSFU,I Hope You Die,49,
twen,One Stop Shop (For A Fading Revolution),49,8ad9e1b1-dcc6-447e-9163-e40f91c200ca
"Tyler, The Creator",WHAT'S GOOD,49,484412d0-6777-4d54-b117-4a8fd2f3d7b5
Vika,70s Haze,49,
Yonderboi,Were You Thinking of Me?,49,05f03b24-5605-3cbe-bc55-84fd894fcc34
After Louise,Fine,48,
banzai florist,Real Life,48,
Blu Detiger,Cotton Candy Lemonade,48,361f4063-d95d-4d3e-8da1-a0d7db51967c
Bobbing,Marie,48,
Caroline Polachek,Pretty in Possible,48,f4ccf727-6d1e-4a5d-b985-c0c03385ad51
Caroline Rose,Command Z,48,00691a16-6ce7-435a-be9c-ff4f20d317e9
Cate Le Bon,Cry Me Old Trouble,48,3df891fe-a1ed-42cd-8a81-a9a1aa4f047c
Cate Le Bon,Moderation,48,408e104e-2774-4989-89c5-38685296dc30
Connan Mockasin,B'nD,48,39dd5e0c-d8f3-409c-bf78-c01d9ac33283
Geese,Getting Killed,48,eb52fcf0-57ac-4c84-a963-ef1f6fe9fa0a
Haley Heynderickx,Cowboying,48,
JAY-Z,Holy Grail,48,
Jupiter One,Unglued,48,793f1a79-200a-4454-bd1c-4f36218b648c
Kendrick Lamar,Poetic Justice,48,3b2cc7af-3403-48f6-938c-2415c1616eba
La Belle Vie,Ma Piscine (Vas-y danse!),48,5e26be33-e5f7-4c0d-966c-ca43a86a88a5
Land of Talk,Macabre,48,86de34a0-91c2-4b49-a040-ec43d412c167
Liana Flores,"recently,",48,bfdba821-ecd7-4dac-bb76-6ba9f8a95071
Melody's Echo Chamber,Unfold,48,c6cbdd4f-2d47-4d31-b3b1-d1a898a1d998
MF DOOM,Rhymes Like Dimes,48,357c68b7-3b75-49dc-9142-004c4bc01c13
Mitski,Pink in the Night,48,c6cae47c-b3ae-45f6-af73-8d32487f1381
Nas,If I Ruled The World (Imagine That) (feat. Lauryn Hill),48,
Neutral Milk Hotel,Communist Daughter,48,421b89a3-8eb4-4c6b-8662-b4bf33df8658
Nirvana,where did you sleep last night - live,48,8b482d97-78f4-4d9f-9afb-e7d53a165579
Nourished by Time,BABY BABY,48,1d796672-28d5-42ff-a777-2cbe7ceca455
Pax,I'm Not Around,48,
Rachel Chinouriri,Garden of Eden,48,8060ff1a-7c6a-4186-b22b-36e05dd7777a
Roy Woods,Little Bit of Lovin,48,0185426d-3f55-4a3e-8ae2-4c4039613dfb
Ruby Fields,The Unguarded Moment (triple j Like A Version),48,
Saba,If I Had A Dollar (feat. Benjamin Earl Turner),48,
Sir Was,I Don't Think We Should Wait,48,9c39f2a1-8142-400a-8aca-b5abf680f130
Still Woozy,Ipanema,48,
The Weeknd,Alone Again,48,19c2df56-f7d3-4063-80ca-839ff6143413
The Weeknd,Escape from LA,48,af0a389d-fe00-4919-88d4-2084a44b977f
They Are Gutting a Body of Water,THE CHASE,48,52450628-1793-4170-8fdb-e5ae25549df6
Tokyo Tea Room,Forever Out Of Time,48,48ca4421-e355-4ff3-a6c1-f367fb062295
Travis Scott,STOP TRYING TO BE GOD,48,
"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),48,abe53e12-01ef-456d-869b-85f38cfc3cea
Winter,Hide-A-Lullaby,48,62193e02-00a9-4c7a-847d-c44bb9563032
A Tribe Called Quest,Scenario - LP Mix,47,220ccb12-5a71-44ca-bb31-ebbca709666c
A$AP Rocky,Praise the Lord (Da Shine) (feat. Skepta),47,ec3b9058-466d-44b4-a254-35769bec65f6
Beyoncé,Daddy Lessons,47,b3085c07-3429-4dcc-b007-9b56b5b56976
Blu & Exile,Blue,47,43a5c8cc-8204-417c-9063-748c51b364b3
Clio,Ai-je Perdu Le Nord,47,
Folk Bitch Trio,God's A Different Sword,47,0ce1fd31-348d-42a3-92ea-a37d2ff6e7da
Geese,Cobra,47,56b30bc4-21e7-4d62-8e2d-8018b9f18f18
J. Cole,1985 - Intro to “The Fall Off”,47,
Jack Whitescarver,Baby,47,
Jimi Hendrix,...And the Gods Made Love,47,47935a91-ccc8-4b86-b6a6-255b8d3e68ad
Julia Jacklin,Pressure To Party,47,c0a65f92-6652-4325-8a21-d845ebf58bda
Kendrick Lamar,untitled 06 | 06.30.2014.,47,212fee7a-5ca5-4f33-84cc-6b8608341dfc
Liam Benzvi,Other Guys (feat. Blood Orange),47,
Mazzy Star,Blue Light,47,3d7fc05a-49e1-4256-8764-38a20f03b024
Meek Mill,Otherside Of America,47,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),47,
Molly Sarlé,Human,47,ef634121-dd75-4741-be1f-832040a8c6c5
Nina Simone,Feeling Good,47,
Polkadot,Still Around,47,5b6d6320-afb5-4450-8a20-f1c5bd9fb60c
Prince,Little Red Corvette - 2019 Remaster,47,
Reyna Tropical,Puerto Rico,47,a926c653-145f-4b55-8a8d-c5d6ab539313
Rich Brian,Dat $tick,47,
Saba,Church / Liquor Store (Feat. Noname),47,
Sampha,Kora Sings,47,38e8b4e4-a11a-4f15-9fae-e58e28503f4f
Swapmeet,Ceiling Fan,47,
Taeko Onuki,都会 - Live Version 2022,47,
Tanukichan,Low,47,9ded2cfb-4d3b-493f-b15c-fcb405fd1e08
Telenova,January,47,
The Edge Of Daybreak,I wanna dance with you,47,316c1a54-af05-4ce7-aa0e-a49e8a62ca08
The Japanese House,Marika Is Sleeping,47,2a68aa8c-e4ef-4dad-9256-3c9d25e7dcb6
The Japanese House,went to meet her (intro),47,186ea024-8bd4-4ad9-a87b-7ff4f3b2e159
The Japanese House,Worms,47,859b8987-878e-4004-b18e-ca167ab67971
The Strokes,Reptilia,47,4ed1bf92-a588-4731-8157-d4d656288b18
The Weeknd,Too Late,47,7de2ad6c-7483-4166-bbd7-8e6d190dbadf
Toro y Moi,Tuesday,47,46068cf4-5b5e-471e-93e2-fae3ce93e320
"Tyler, The Creator",I DON'T LOVE YOU ANYMORE,47,0673045d-b838-4500-8414-df78ca749887
Walter The Producer,Since September,47,
Benjamin Booker,Violent Shiver,46,06c12a3a-741b-4035-abbb-319911dc8082
Clairo,Second Nature,46,0280ccfd-b3a7-46b1-a4a6-18aa1d340c51
DJ Shadow,Nobody Speak (feat. Run the Jewels),46,
Fontaines D.C.,Black Boys on Mopeds,46,baa93a05-9382-4b34-85e1-a8b26d729d96
Geese,Islands of Men,46,703b6445-daa8-450b-bc1e-e08131a510da
Haley Heynderickx,Boars,46,
Jimi Hendrix,Have You Ever Been (To Electric Ladyland),46,dcaa3820-d54d-4a56-84b3-dc1a522b39b2
Jimi Hendrix,Voodoo Chile,46,983ddfb8-8b94-43cf-993d-69f85ca60cf2
Johnny Cash,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",46,
Juanpalitoschinos,Una Vez Más,46,
Kanye West,Don't Like,46,
Kendrick Lamar,Cartoon,46,
N*E*R*D,Life as a Fish,46,944ded96-8a0c-4930-89d7-b31071678653
Neutral Milk Hotel,King of Carrot Flowers Pt. 1,46,c7052310-e8ab-45a9-8a12-bff069a1af61
Noname,Reality Check,46,
NoSo,Suburbia,46,501e1a1c-f6ce-4d97-800d-6c34596853d1
Orville Peck,Kalahari Down,46,2b46033b-e3e9-4120-ba94-1791e9bbfdd9
Pavement,Harness Your Hopes - b-side,46,
Quebonafide,RUMPELSTILSKIN,46,
Rachel Prancer,Big Deal,46,
Reyna Tropical,Conocerla,46,
Sex Week,Coach,46,5dfb77f4-c69e-4f63-8e60-bcd9a32d04c8
Soccer Mommy,Driver,46,
Sublime,Santeria,46,
Telenova,Lost In The Rush,46,
Telenova,Tranquilize,46,23dc55f7-4761-4042-9454-945edc7ec3c5
The American Dawn,The Edge,46,
The Beths,Knees Deep,46,2b7434e4-3918-4ffa-bc39-4771956df649
The Drums,I Don't Know How To Love,46,64ad7693-7afc-3202-9d91-b3913ad58728
The Japanese House,Follow My Girl,46,0fac930a-7337-4b1b-a828-cc95c236851f
The Strokes,What Ever Happened?,46,13cd0bb3-fb40-4088-98b5-cbaab7b04fac
The Weeknd,Hardest to Love,46,7fb8d09f-7a7c-45eb-bbd7-4d2c2bc6be34
Travi$ Scott,Oh My Dis Side (feat. Quavo),46,
Travis Scott & Young Thug,Pick Up The Phone,46,fddebde1-db77-4fc4-8a8c-c7d05c6e5427
twen,Feeling In Love (From The Waist Down),46,
Victoryland,Fits,46,3b6a81a7-b1d5-4fbd-bb9b-b87dcf5cae14
Benjamin Booker,LWA IN THE TRAILER PARK,45,d1d2e601-3cc2-4ae8-9550-77de6534f308
Billie Eilish,Your Power,45,977f733d-3fc3-4dbe-8f7c-4be52c9994c0
Cate Le Bon,Pompeii,45,db54c68d-3228-4753-b7d6-2e4cf447d846
Cocteau Twins,Fifty-Fifty Clown,45,15e0b1cb-382c-3b41-afee-158e239833ff
Cocteau Twins,I Wear Your Ring,45,13f8fd6a-cb9e-47a2-87c2-9417b9708402
DaBaby,Suge,45,249e3aeb-e323-4e73-b434-cf782e1526a0
Father John Misty,Funny Girl,45,e6f86b4f-4bbd-45cd-b67a-9f4cb4189667
Faye Webster,Feeling Good Today,45,a52737c3-6542-4dbb-9c60-d276f88f1962
Faye Webster,She Won't Go Away,45,06b517b2-183f-4d43-a4e1-8ea978275e7f
Fiona Apple,A Mistake,45,3817124f-c1b2-41be-970a-5d8d051dce29
Forever Honey,Where We Are Sometimes,45,
Harmless,Swing Lynn,45,832199fa-64ac-4877-80fc-99f14c3e48ba
Janelle Monáe,Make Me Feel,45,746e685b-3c8d-49e3-81b9-0098e0d60d62
Jockstrap,I Want Another Affair,45,b93c620c-46d5-417d-a2b5-62061fea85eb
Kendrick Lamar,For Free? - Interlude,45,92ee7ebc-6421-4426-91b4-cbeaab93c5c8
Kendrick Lamar,Institutionalized,45,f49ad366-23d0-4911-b626-f27a1352a2e2
Kendrick Lamar,These Walls,45,6085ce19-265f-4aeb-b0ff-96604f7826d5
Kendrick Lamar,Wesley's Theory,45,c47d12de-2982-4875-8200-ad47b6e3c68d
Laura Galindo,Maybe In Time,45,
Low Hum,I Don't Know Me Like You Do,45,c9c176bc-e4d5-43b0-b72b-1a29ed0c6f61
Men I Trust,Lauren,45,2c30c85c-6264-4e6f-8c6e-95e12c46b379
Mitski,Two Slow Dancers,45,07c317e6-75f2-4547-9773-4cdd8c3ed719
Neutral Milk Hotel,Ghost,45,56fdaadb-91c6-48eb-8f54-3b3bc6a86dcf
Neutral Milk Hotel,"Holland, 1945",45,6fe1c3a9-b7bf-4279-8dcb-3864b2bdf8ff
Neutral Milk Hotel,The Fool,45,76c38767-5497-4be6-a756-3835c706f3b2
Noname,Diddy Bop,45,
Nourished by Time,Had Ya Called,45,1e27c170-d6b4-432f-85f1-53acff39500e
Oklou,god's chariots,45,49511df0-f4d1-40d7-91bc-2e5b7c08166c
Olivia Rodrigo,"1 step forward, 3 steps back",45,2ac0d796-154a-4ca6-9c40-45e2dddb1a32
Onsloow,TAXI,45,
ovrkast.,Gol Chane',45,
Phoebe Green,Reinvent,45,052804ad-ab88-4d23-8e53-2d88313146fe
Pusha T,Neck & Wrist (feat. JAY-Z & Pharrell),45,
Ramona,Se Apaga el Fuego,45,
Saba,Soldier (feat. Pivot Gang),45,
Stormzy,Mel Made Me Do It,45,
Sunny & Gabe,Tropics,45,
Telenova,Stained Glass Love,45,
The Japanese House,Everybody Hates Me,45,9fa4de42-d614-4c97-b300-e84e8fc80e94
The Japanese House,Wild,45,2501d880-70fa-424f-87d0-e4537f42859e
The Strokes,Welcome to Japan,45,37e87ed3-ca73-4e41-8151-04eb9c94e354
The Velvet Underground,Run Run Run,45,
"Tyler, The Creator",911 / Mr. Lonely,45,39658c2d-5db0-407e-80c0-367dffdaebf5
Vansire,Metamodernity,45,e6f7b59d-3fd2-4d62-8fe8-d6a070ff0fc9
Victoryland,You Were Solved,45,aa431301-f5a5-4f3d-a201-805630f66baf
Widowspeak,The Good Ones,45,29056b75-9f89-4b9a-ae5f-8f07eb4e40a6
Young Thug,Tomorrow 'til Infinity (feat. Gunna),45,
Adrianne Lenker,Vampire Empire,44,eeb57e09-0178-443c-8b55-bed3f506c198
Aminé,REDMERCEDES,44,d2c38bbc-03d5-4638-8720-c5a284d3f9c5
Blvck Hippie,Art School,44,06141615-5467-4e17-ab0c-2362828a89a3
BROCKHAMPTON,SOMETHING ABOUT HIM,44,0e95fb4b-4d0c-4ff0-809f-b739363a11e0
Car Seat Headrest,Vincent,44,c1622532-2764-4f87-9a36-55f82cef755a
Caroline Rose,I Took a Ride,44,118d06ad-54e9-401d-b1c9-fb766f95932e
Chumbawamba,Tubthumping,44,11bb1c9e-b124-4621-b1c2-0000b97f5668
Cocteau Twins,Frou-Frou Foxes in Midsummer Fires,44,2ce8c40e-ff3e-3a36-bf42-904ed33b8cfe
Dave,Law Of Attraction (feat. Snoh Aalegra),44,
DUCKWRTH,Grey Scale,44,e7b89aa9-4a10-44e8-a49a-6c7ac18656f4
Fazerdaze,Come Apart,44,ae5dde0b-e0b7-4520-aebc-ebcb35f50365
grentperez,Cherry Wine,44,
JAY-Z,Family Feud,44,
Jimi Hendrix,Long Hot Summer Night,44,85f775d7-0901-4f1c-91b0-18f35a7680b6
Kendrick Lamar,u,44,b8a8e5e9-7123-4be5-b8bc-1cfd249ad2ea
Lola Young,Conceited,44,b95f7baa-cc01-4f98-881f-90b575316298
Mac Miller,DJ's Chord Organ (feat. SZA),44,2d3886e3-f450-4566-af2d-97a2d2274424
Mac Miller,What's the Use?,44,107e8b2d-4bb6-4286-9572-9451918ff664
Magdalena Bay,"Fear, Sex",44,85c1f4b0-4381-4ca1-bc00-220e6c37c7df
mehro,ketamine,44,f4336842-ff55-4d8d-8cdd-c950264b5bef
Mitski,Heat Lightning,44,5b6fb2de-4bfa-4398-84c8-a07824c11d12
Neutral Milk Hotel,King of Carrot Flowers Pts. 2 & 3,44,9b131b4d-f3fb-4b29-aba6-635fbda04523
Neutral Milk Hotel,Oh Comely,44,58ce16f6-4773-496d-adfa-7b6d4e7a7278
Post-Modern Connection,If You Care,44,
Prince,The Beautiful Ones,44,2ff44a03-6a2c-4aaa-b1cf-74990c26dc62
Pusha T,Diet Coke,44,702dd924-289d-4d29-b04e-e40d413bcd02
Pusha T,M.P.A.,44,25c8063d-d3af-4f4f-a2a7-e17859cf7909
Ruby Fields,Lovesong - triple j Like A Version,44,
Shebad,Morphing,44,
Sung Holly,Simple,44,
Superfan,I Just Wanna,44,
Sweet Trip,Your World is Eternally Complete - 2021 Remaster,44,
Telenova,Blue Valentine,44,5ac57bc9-044a-43df-820d-2541f7e42c87
The Japanese House,f a r a w a y,44,13605264-0944-4ce2-8d9d-7d14a285fca5
The Japanese House,i saw you in a dream,44,6f1b17a9-f23f-4f6c-8ba0-8f1adaf44620
The Japanese House,somethingfartoogoodtofeel,44,17ad0a55-c2b2-4344-b6e5-19e66507a733
The Velvet Underground,After Hours - Live at Max's Kansas City; 2015 Remaster,44,
The Weeknd,Faith,44,47259f75-19b4-4da8-b23a-8fcee7ff5cf2
Uly,redlight,44,
Vince Staples,Homage,44,b071848e-97e1-4126-8d11-29e2e34d928c
Wild Ones,Invite Me In,44,e76c1c28-f335-4ddb-85e1-8b0ad5fcbe13
Wild Ones,They're Not Me,44,580493bb-cacf-41da-9185-1fda4491a0fe
YBN Cordae,RNP (feat. Anderson .Paak),44,
ZSELA,Fire Excape,44,ee9dfdc1-bb5b-4533-8899-437c6c71c8f5
A Tribe Called Quest,Enough!!,43,764a9064-5a35-48e9-949a-b8e1076cd420
A Tribe Called Quest,Solid Wall of Sound,43,e60184e5-8fae-49cd-94ff-fb39a4693c39
A Tribe Called Quest,Whateva Will Be,43,3b590a58-4013-48cd-9f40-536991cd1c37
A$AP Mob,Way Hii,43,
Alvilda,Paris été,43,1dabb64c-c945-49aa-82d4-104ce3dd6eb8
Anomalie,new space,43,db5ec939-4e56-4b4c-9cce-7939727cd326
arlie,dogs of music city,43,
Blvck Hippie,Answering Machine,43,
Cocteau Twins,Fotzepolitic,43,0d784a50-1792-3769-b121-738cd3c619c1
Dariya,When To Say When,43,
Deb Never,Momentary Sweetheart,43,6ebb5c16-9e81-425c-9660-f9910ed3bad3
Drugdealer,Madison,43,0b8069b8-435b-4cb4-8fa2-3473f0714b3b
Fiona Apple,Heart Of Gold,43,3bcdc74f-d2ab-459b-9a35-9591a8c7bd98
Fontaines D.C.,Bug,43,0b65f319-1752-4ee4-8a81-958416ef3734
fox capture plan,夜間航路 - Album Mix,43,
